valid_time,Temperature (K),Relative humidity (%)
2024-06-15 23:00:00,287.0606,0.86875176
2024-06-16 00:00:00,287.15295,0.8570447
2024-06-16 01:00:00,286.9464,0.8559839
2024-06-16 02:00:00,286.54596,0.8680481
2024-06-16 03:00:00,285.77362,0.8910219
2024-06-16 04:00:00,285.43494,0.90241915
2024-06-16 05:00:00,286.63947,0.89766806
2024-06-16 06:00:00,290.5802,0.7081074
2024-06-16 07:00:00,292.32367,0.47894156
2024-06-16 08:00:00,293.73572,0.3906765
2024-06-16 09:00:00,294.7517,0.39419726
2024-06-16 10:00:00,295.6764,0.4074739
2024-06-16 11:00:00,296.24963,0.4241493
2024-06-16 12:00:00,296.61176,0.44197667
2024-06-16 13:00:00,296.7132,0.46161097
2024-06-16 14:00:00,296.58612,0.49271506
2024-06-16 15:00:00,295.94897,0.5418422
2024-06-16 16:00:00,295.06268,0.5965024
2024-06-16 17:00:00,294.20618,0.65124345
2024-06-16 18:00:00,293.1277,0.7232128
2024-06-16 19:00:00,291.51733,0.7900718
2024-06-16 20:00:00,290.2083,0.9026394
2024-06-16 21:00:00,290.10522,0.8636601
2024-06-16 22:00:00,289.0254,0.91046584
2024-06-16 23:00:00,288.46643,0.92618734
2024-06-17 00:00:00,287.75403,0.9427807
2024-06-17 01:00:00,286.8443,0.96356577
2024-06-17 02:00:00,285.68604,0.98779017
2024-06-17 03:00:00,285.07532,0.9955406
2024-06-17 04:00:00,284.92303,0.993924
2024-06-17 05:00:00,286.42505,0.96170133
2024-06-17 06:00:00,289.04065,0.91898537
2024-06-17 07:00:00,292.67688,0.6010556
2024-06-17 08:00:00,294.49005,0.49055257
2024-06-17 09:00:00,295.86182,0.4418237
2024-06-17 10:00:00,296.90906,0.4150816
2024-06-17 11:00:00,297.7478,0.39789212
2024-06-17 12:00:00,298.3435,0.39086246
2024-06-17 13:00:00,298.69263,0.3908073
2024-06-17 14:00:00,298.73547,0.39823094
2024-06-17 15:00:00,298.48938,0.41157258
2024-06-17 16:00:00,297.93762,0.43619144
2024-06-17 17:00:00,297.10693,0.484285
2024-06-17 18:00:00,296.02228,0.55519974
2024-06-17 19:00:00,294.33728,0.67906755
2024-06-17 20:00:00,294.30884,0.6116613
2024-06-17 21:00:00,292.82135,0.6995833
2024-06-17 22:00:00,291.27106,0.77012706
2024-06-17 23:00:00,290.10974,0.81227374
2024-06-18 00:00:00,289.15735,0.84453243
2024-06-18 01:00:00,288.4817,0.8626842
2024-06-18 02:00:00,287.92987,0.8764647
2024-06-18 03:00:00,287.43604,0.8896335
2024-06-18 04:00:00,287.2235,0.89310604
2024-06-18 05:00:00,288.46796,0.8817291
2024-06-18 06:00:00,292.9928,0.7515595
2024-06-18 07:00:00,295.9265,0.5659627
2024-06-18 08:00:00,297.6963,0.4671417
2024-06-18 09:00:00,299.10352,0.39988568
2024-06-18 10:00:00,300.25806,0.36816096
2024-06-18 11:00:00,301.25354,0.3472558
2024-06-18 12:00:00,301.94177,0.33335397
2024-06-18 13:00:00,302.00317,0.34474766
2024-06-18 14:00:00,301.51978,0.37649462
2024-06-18 15:00:00,300.79883,0.41279575
2024-06-18 16:00:00,299.964,0.44500774
2024-06-18 17:00:00,298.9469,0.49182338
2024-06-18 18:00:00,297.69025,0.5724584
2024-06-18 19:00:00,295.97784,0.67545867
2024-06-18 20:00:00,296.0689,0.56718034
2024-06-18 21:00:00,293.91498,0.7015338
2024-06-18 22:00:00,292.3062,0.7705583
2024-06-18 23:00:00,291.24078,0.80238444
2024-06-19 00:00:00,290.4251,0.8317977
2024-06-19 01:00:00,289.89673,0.8496924
2024-06-19 02:00:00,289.48334,0.855747
2024-06-19 03:00:00,289.17163,0.85388076
2024-06-19 04:00:00,289.1363,0.83920085
2024-06-19 05:00:00,290.56793,0.81091714
2024-06-19 06:00:00,294.7547,0.6857281
2024-06-19 07:00:00,298.19244,0.5505496
2024-06-19 08:00:00,300.5122,0.3665651
2024-06-19 09:00:00,301.8324,0.32353944
2024-06-19 10:00:00,302.6541,0.31293085
2024-06-19 11:00:00,303.0144,0.3099688
2024-06-19 12:00:00,303.12732,0.30927148
2024-06-19 13:00:00,303.42218,0.30585682
2024-06-19 14:00:00,303.4933,0.30452374
2024-06-19 15:00:00,303.1671,0.30701935
2024-06-19 16:00:00,302.28528,0.3208561
2024-06-19 17:00:00,301.08624,0.38357854
2024-06-19 18:00:00,299.50726,0.5603785
2024-06-19 19:00:00,299.08917,0.38909733
2024-06-19 20:00:00,296.04688,0.6277224
2024-06-19 21:00:00,294.81714,0.61586666
2024-06-19 22:00:00,293.66357,0.6224465
2024-06-19 23:00:00,292.93182,0.62624145
2024-06-20 00:00:00,291.95966,0.6851458
2024-06-20 01:00:00,291.5398,0.69075394
2024-06-20 02:00:00,291.2746,0.6986263
2024-06-20 03:00:00,291.02582,0.7069468
2024-06-20 04:00:00,291.07202,0.7102904
2024-06-20 05:00:00,292.2796,0.7261908
2024-06-20 06:00:00,295.82288,0.6797108
2024-06-20 07:00:00,299.3379,0.5178579
2024-06-20 08:00:00,301.77185,0.3928082
2024-06-20 09:00:00,303.66638,0.3426413
2024-06-20 10:00:00,305.1587,0.3129527
2024-06-20 11:00:00,305.82947,0.29158318
2024-06-20 12:00:00,305.63855,0.29813817
2024-06-20 13:00:00,305.72168,0.28531578
2024-06-20 14:00:00,305.21094,0.29343596
2024-06-20 15:00:00,305.35632,0.28717324
2024-06-20 16:00:00,305.1891,0.29232952
2024-06-20 17:00:00,304.125,0.375113
2024-06-20 18:00:00,302.16528,0.6024317
2024-06-20 19:00:00,301.35803,0.5039126
2024-06-20 20:00:00,301.9826,0.34389198
2024-06-20 21:00:00,298.61188,0.5267574
2024-06-20 22:00:00,297.48016,0.5497416
2024-06-20 23:00:00,295.607,0.63718706
2024-06-21 00:00:00,294.4848,0.6726564
2024-06-21 01:00:00,293.73053,0.6827377
2024-06-21 02:00:00,292.91193,0.71543705
2024-06-21 03:00:00,292.6444,0.7222897
2024-06-21 04:00:00,292.5393,0.73078316
2024-06-21 05:00:00,293.96106,0.72166395
2024-06-21 06:00:00,296.92303,0.75838673
2024-06-21 07:00:00,300.99536,0.5511587
2024-06-21 08:00:00,303.43152,0.37161154
2024-06-21 09:00:00,303.8684,0.35249525
2024-06-21 10:00:00,303.87305,0.3689825
2024-06-21 11:00:00,305.05847,0.33657432
2024-06-21 12:00:00,304.6753,0.35706446
2024-06-21 13:00:00,304.51306,0.35820106
2024-06-21 14:00:00,304.25208,0.36357126
2024-06-21 15:00:00,303.53015,0.37900195
2024-06-21 16:00:00,302.91248,0.3835232
2024-06-21 17:00:00,301.67627,0.42142418
2024-06-21 18:00:00,300.20074,0.48817077
2024-06-21 19:00:00,298.51373,0.6264838
2024-06-21 20:00:00,296.78796,0.7048849
2024-06-21 21:00:00,296.76495,0.6192047
2024-06-21 22:00:00,296.46906,0.5952359
2024-06-21 23:00:00,295.7223,0.6124085
2024-06-22 00:00:00,295.1828,0.6206372
2024-06-22 01:00:00,294.86737,0.6311442
2024-06-22 02:00:00,294.51764,0.6397368
2024-06-22 03:00:00,294.0794,0.6529378
2024-06-22 04:00:00,293.7943,0.64969206
2024-06-22 05:00:00,293.64172,0.6432855
2024-06-22 06:00:00,294.35187,0.6218245
2024-06-22 07:00:00,295.44208,0.5468533
2024-06-22 08:00:00,296.53198,0.5050133
2024-06-22 09:00:00,297.5121,0.4699319
2024-06-22 10:00:00,298.3684,0.43068752
2024-06-22 11:00:00,299.05298,0.39147326
2024-06-22 12:00:00,299.54724,0.36482933
2024-06-22 13:00:00,299.6709,0.35844868
2024-06-22 14:00:00,299.28516,0.37525982
2024-06-22 15:00:00,298.4464,0.40893856
2024-06-22 16:00:00,297.46222,0.4456481
2024-06-22 17:00:00,296.3191,0.48396757
2024-06-22 18:00:00,295.0017,0.5448061
2024-06-22 19:00:00,293.67688,0.61297786
2024-06-22 20:00:00,292.20703,0.77723485
2024-06-22 21:00:00,291.41382,0.79278797
2024-06-22 22:00:00,291.614,0.7145019
2024-06-22 23:00:00,291.09583,0.7457865
2024-06-23 00:00:00,290.6831,0.76965183
2024-06-23 01:00:00,289.8801,0.8128913
2024-06-23 02:00:00,288.83972,0.86090976
2024-06-23 03:00:00,288.18298,0.88648415
2024-06-23 04:00:00,287.9984,0.8956711
2024-06-23 05:00:00,288.87457,0.9030083
2024-06-23 06:00:00,290.95245,0.7745752
2024-06-23 07:00:00,292.3009,0.65254617
2024-06-23 08:00:00,293.0879,0.6278387
2024-06-23 09:00:00,293.13654,0.6303375
2024-06-23 10:00:00,294.1573,0.5994692
2024-06-23 11:00:00,294.84778,0.5831284
2024-06-23 12:00:00,294.9005,0.6060676
2024-06-23 13:00:00,294.08936,0.631712
2024-06-23 14:00:00,293.46533,0.652565
2024-06-23 15:00:00,292.49707,0.6936788
2024-06-23 16:00:00,291.9458,0.70288396
2024-06-23 17:00:00,291.49,0.69949764
2024-06-23 18:00:00,291.00726,0.69891673
2024-06-23 19:00:00,289.74963,0.7814365
2024-06-23 20:00:00,289.25415,0.8225844
2024-06-23 21:00:00,288.9403,0.8142665
2024-06-23 22:00:00,288.59674,0.82900935
2024-06-23 23:00:00,288.24573,0.85089
2024-06-24 00:00:00,287.77197,0.9023995
2024-06-24 01:00:00,287.2002,0.92953473
2024-06-24 02:00:00,287.21265,0.92815167
2024-06-24 03:00:00,287.17474,0.9212916
2024-06-24 04:00:00,287.32623,0.91457856
2024-06-24 05:00:00,288.16553,0.8967583
2024-06-24 06:00:00,289.4137,0.84468186
2024-06-24 07:00:00,290.46887,0.79394996
2024-06-24 08:00:00,292.07397,0.64821416
2024-06-24 09:00:00,293.333,0.580096
2024-06-24 10:00:00,293.98486,0.5645975
2024-06-24 11:00:00,293.46265,0.60281086
2024-06-24 12:00:00,292.97046,0.6637093
2024-06-24 13:00:00,293.2085,0.6690505
2024-06-24 14:00:00,293.573,0.6485995
2024-06-24 15:00:00,293.90466,0.62431127
2024-06-24 16:00:00,293.07178,0.6475894
2024-06-24 17:00:00,291.79565,0.70957214
2024-06-24 18:00:00,290.77686,0.7612919
2024-06-24 19:00:00,290.36884,0.75277275
2024-06-24 20:00:00,289.47522,0.8191868
2024-06-24 21:00:00,288.4568,0.8941425
2024-06-24 22:00:00,288.06183,0.8947146
2024-06-24 23:00:00,288.18707,0.8895532
2024-06-25 00:00:00,287.3216,0.9259032
2024-06-25 01:00:00,286.5451,0.94739497
2024-06-25 02:00:00,286.70996,0.9488249
2024-06-25 03:00:00,286.4973,0.96333015
2024-06-25 04:00:00,285.11017,0.9936769
2024-06-25 05:00:00,286.4563,0.971957
2024-06-25 06:00:00,288.3446,0.85979486
2024-06-25 07:00:00,290.83044,0.6298327
2024-06-25 08:00:00,292.24976,0.54020494
2024-06-25 09:00:00,293.48254,0.49021742
2024-06-25 10:00:00,294.67615,0.455097
2024-06-25 11:00:00,295.56604,0.42898864
2024-06-25 12:00:00,296.20508,0.40583694
2024-06-25 13:00:00,296.62,0.39034307
2024-06-25 14:00:00,296.15698,0.40376967
2024-06-25 15:00:00,294.89856,0.46101895
2024-06-25 16:00:00,293.7445,0.5360993
2024-06-25 17:00:00,292.75183,0.6019214
2024-06-25 18:00:00,292.02966,0.6545433
2024-06-25 19:00:00,291.48206,0.7109725
2024-06-25 20:00:00,290.30884,0.789268
2024-06-25 21:00:00,289.56726,0.7976954
2024-06-25 22:00:00,289.52502,0.7760908
2024-06-25 23:00:00,289.27832,0.7896563
2024-06-26 00:00:00,288.47522,0.84126496
2024-06-26 01:00:00,287.94092,0.8601023
2024-06-26 02:00:00,287.57977,0.86180705
2024-06-26 03:00:00,287.38098,0.86826545
2024-06-26 04:00:00,287.2166,0.87330014
2024-06-26 05:00:00,287.84045,0.8859018
2024-06-26 06:00:00,290.0868,0.76279145
2024-06-26 07:00:00,292.08948,0.65245163
2024-06-26 08:00:00,293.0962,0.6122907
2024-06-26 09:00:00,294.04077,0.5634295
2024-06-26 10:00:00,294.86365,0.52033645
2024-06-26 11:00:00,295.39685,0.49865666
2024-06-26 12:00:00,295.25476,0.50649595
2024-06-26 13:00:00,294.99304,0.5218335
2024-06-26 14:00:00,294.99695,0.5128755
2024-06-26 15:00:00,294.8125,0.5147546
2024-06-26 16:00:00,294.27344,0.53876984
2024-06-26 17:00:00,293.91394,0.5515378
2024-06-26 18:00:00,293.10828,0.6026996
2024-06-26 19:00:00,292.28955,0.65358865
2024-06-26 20:00:00,290.92017,0.77382296
2024-06-26 21:00:00,290.5526,0.75083023
2024-06-26 22:00:00,290.42053,0.72526324
2024-06-26 23:00:00,290.43323,0.70901656
2024-06-27 00:00:00,290.07434,0.72580004
2024-06-27 01:00:00,289.62213,0.7519117
2024-06-27 02:00:00,288.64905,0.7989822
2024-06-27 03:00:00,288.18964,0.8121874
2024-06-27 04:00:00,288.07526,0.8078691
2024-06-27 05:00:00,288.4906,0.820851
2024-06-27 06:00:00,291.01196,0.69257766
2024-06-27 07:00:00,292.4287,0.5876292
2024-06-27 08:00:00,293.7262,0.52720606
2024-06-27 09:00:00,294.80164,0.5006331
2024-06-27 10:00:00,295.82922,0.4771156
2024-06-27 11:00:00,296.8286,0.45366272
2024-06-27 12:00:00,297.6034,0.4367604
2024-06-27 13:00:00,298.12268,0.42706907
2024-06-27 14:00:00,298.37085,0.42363837
2024-06-27 15:00:00,298.29688,0.4347628
2024-06-27 16:00:00,297.68335,0.4697297
2024-06-27 17:00:00,296.76813,0.53143954
2024-06-27 18:00:00,295.38367,0.61149997
2024-06-27 19:00:00,293.79462,0.6868597
2024-06-27 20:00:00,292.1941,0.8287238
2024-06-27 21:00:00,292.3786,0.740572
2024-06-27 22:00:00,291.97974,0.7600498
2024-06-27 23:00:00,291.62878,0.7767991
2024-06-28 00:00:00,291.30884,0.7903767
2024-06-28 01:00:00,290.47064,0.82669216
2024-06-28 02:00:00,289.6581,0.85421413
2024-06-28 03:00:00,289.1989,0.864327
2024-06-28 04:00:00,288.89124,0.8685852
2024-06-28 05:00:00,289.57593,0.87816536
2024-06-28 06:00:00,293.10236,0.73238605
2024-06-28 07:00:00,295.16162,0.6044039
2024-06-28 08:00:00,296.9895,0.52449274
2024-06-28 09:00:00,298.47156,0.47233126
2024-06-28 10:00:00,299.7074,0.4363008
2024-06-28 11:00:00,300.8131,0.4046265
2024-06-28 12:00:00,301.5952,0.38213223
2024-06-28 13:00:00,302.20386,0.36716935
2024-06-28 14:00:00,302.46606,0.36436146
2024-06-28 15:00:00,302.43494,0.367981
2024-06-28 16:00:00,301.9231,0.38745177
2024-06-28 17:00:00,300.91693,0.4386158
2024-06-28 18:00:00,299.43134,0.5246747
2024-06-28 19:00:00,297.4419,0.64652896
2024-06-28 20:00:00,297.6077,0.51886606
2024-06-28 21:00:00,296.78015,0.5549714
2024-06-28 22:00:00,294.21436,0.71094483
2024-06-28 23:00:00,292.67133,0.7799149
2024-06-29 00:00:00,291.81592,0.80295175
2024-06-29 01:00:00,291.1776,0.8257799
2024-06-29 02:00:00,290.49524,0.86846966
2024-06-29 03:00:00,289.98328,0.89889073
2024-06-29 04:00:00,289.69324,0.9160915
2024-06-29 05:00:00,290.96393,0.8925956
2024-06-29 06:00:00,295.23956,0.7810357
2024-06-29 07:00:00,298.29077,0.5624089
2024-06-29 08:00:00,300.10388,0.46449155
2024-06-29 09:00:00,301.63843,0.41027895
2024-06-29 10:00:00,302.84534,0.3710168
2024-06-29 11:00:00,304.00745,0.33989036
2024-06-29 12:00:00,304.8717,0.32247314
2024-06-29 13:00:00,305.2531,0.321338
2024-06-29 14:00:00,305.11517,0.33895177
2024-06-29 15:00:00,304.2337,0.37637085
2024-06-29 16:00:00,302.18146,0.4453578
2024-06-29 17:00:00,300.5376,0.4957374
2024-06-29 18:00:00,299.9569,0.5445869
2024-06-29 19:00:00,298.25537,0.6965282
2024-06-29 20:00:00,297.20825,0.6612002
2024-06-29 21:00:00,296.19824,0.6650805
2024-06-29 22:00:00,295.12164,0.7134467
2024-06-29 23:00:00,296.35718,0.60439515
2024-06-30 00:00:00,294.61823,0.69637847
2024-06-30 01:00:00,293.87085,0.7309327
2024-06-30 02:00:00,293.2409,0.7522851
2024-06-30 03:00:00,292.5484,0.7668349
2024-06-30 04:00:00,291.99628,0.7743117
2024-06-30 05:00:00,292.84558,0.7687422
2024-06-30 06:00:00,296.67767,0.58817214
2024-06-30 07:00:00,298.65973,0.483218
2024-06-30 08:00:00,299.7528,0.42637062
2024-06-30 09:00:00,300.34955,0.40256768
2024-06-30 10:00:00,300.88367,0.39234677
2024-06-30 11:00:00,301.29932,0.38874155
2024-06-30 12:00:00,301.5191,0.39331582
2024-06-30 13:00:00,301.48676,0.40587738
2024-06-30 14:00:00,301.1626,0.424138
2024-06-30 15:00:00,300.42133,0.45429888
2024-06-30 16:00:00,299.35077,0.5005461
2024-06-30 17:00:00,298.16833,0.5582164
2024-06-30 18:00:00,296.97467,0.6202188
2024-06-30 19:00:00,295.69983,0.6733262
2024-06-30 20:00:00,294.2337,0.8006947
2024-06-30 21:00:00,293.65747,0.7807241
2024-06-30 22:00:00,293.58344,0.76023126
2024-06-30 23:00:00,292.52908,0.8160826
2024-07-01 00:00:00,291.55994,0.85454476
2024-07-01 01:00:00,291.47864,0.85252273
2024-07-01 02:00:00,291.71442,0.8385848
2024-07-01 03:00:00,292.03607,0.82451195
2024-07-01 04:00:00,291.8971,0.83091974
2024-07-01 05:00:00,291.26593,0.87755036
2024-07-01 06:00:00,293.261,0.7977417
2024-07-01 07:00:00,295.7223,0.6065251
2024-07-01 08:00:00,297.4489,0.5160628
2024-07-01 09:00:00,298.74146,0.44975707
2024-07-01 10:00:00,300.03052,0.4034587
2024-07-01 11:00:00,300.27863,0.39259267
2024-07-01 12:00:00,300.39783,0.39787933
2024-07-01 13:00:00,300.7616,0.3876793
2024-07-01 14:00:00,300.6317,0.38965085
2024-07-01 15:00:00,300.6242,0.38924247
2024-07-01 16:00:00,300.20874,0.4004297
2024-07-01 17:00:00,299.27386,0.434006
2024-07-01 18:00:00,298.2381,0.4983977
2024-07-01 19:00:00,296.09338,0.6455199
2024-07-01 20:00:00,294.31213,0.7730373
2024-07-01 21:00:00,293.72534,0.81043327
2024-07-01 22:00:00,293.00372,0.8781732
2024-07-01 23:00:00,292.04333,0.8870914
2024-07-02 00:00:00,291.75873,0.87885267
2024-07-02 01:00:00,291.463,0.84977883
2024-07-02 02:00:00,290.51385,0.8755324
2024-07-02 03:00:00,290.27124,0.86567515
2024-07-02 04:00:00,291.0188,0.7836421
2024-07-02 05:00:00,290.81848,0.8810329
2024-07-02 06:00:00,292.31506,0.7359429
2024-07-02 07:00:00,293.76318,0.66713196
2024-07-02 08:00:00,295.09766,0.59537274
2024-07-02 09:00:00,296.53076,0.5348156
2024-07-02 10:00:00,297.6704,0.48612368
2024-07-02 11:00:00,298.63013,0.44032893
2024-07-02 12:00:00,299.15747,0.41361248
2024-07-02 13:00:00,298.3723,0.4444252
2024-07-02 14:00:00,298.51355,0.41608775
2024-07-02 15:00:00,298.50244,0.41451812
2024-07-02 16:00:00,298.04004,0.4216963
2024-07-02 17:00:00,297.46484,0.43999088
2024-07-02 18:00:00,296.8175,0.47537896
2024-07-02 19:00:00,295.29846,0.56889987
2024-07-02 20:00:00,293.73083,0.72278893
2024-07-02 21:00:00,292.98657,0.74271894
2024-07-02 22:00:00,291.88293,0.7730226
2024-07-02 23:00:00,291.02148,0.8027819
2024-07-03 00:00:00,290.27356,0.8236147
2024-07-03 01:00:00,289.70264,0.8661573
2024-07-03 02:00:00,289.4016,0.8818861
2024-07-03 03:00:00,288.86987,0.9014035
2024-07-03 04:00:00,288.6493,0.90337986
2024-07-03 05:00:00,289.38782,0.8515877
2024-07-03 06:00:00,291.11365,0.7302209
2024-07-03 07:00:00,292.90857,0.6519769
2024-07-03 08:00:00,294.09882,0.62530136
2024-07-03 09:00:00,295.12842,0.5935288
2024-07-03 10:00:00,295.98022,0.5710086
2024-07-03 11:00:00,296.68414,0.5415598
2024-07-03 12:00:00,294.49457,0.6466543
2024-07-03 13:00:00,292.1068,0.8117233
2024-07-03 14:00:00,292.25708,0.82476556
2024-07-03 15:00:00,293.15088,0.79167604
2024-07-03 16:00:00,292.14917,0.7736945
2024-07-03 17:00:00,291.7787,0.77240616
2024-07-03 18:00:00,291.3615,0.7777571
2024-07-03 19:00:00,289.99756,0.84526867
2024-07-03 20:00:00,289.86127,0.855069
2024-07-03 21:00:00,289.82965,0.8497953
2024-07-03 22:00:00,289.69342,0.8596388
2024-07-03 23:00:00,289.52478,0.8695868
2024-07-04 00:00:00,289.26624,0.88454777
2024-07-04 01:00:00,288.2943,0.93080264
2024-07-04 02:00:00,287.8745,0.94696206
2024-07-04 03:00:00,287.73932,0.9545186
2024-07-04 04:00:00,287.60822,0.95350474
2024-07-04 05:00:00,288.6009,0.9259324
2024-07-04 06:00:00,290.08606,0.850908
2024-07-04 07:00:00,291.1338,0.77112514
2024-07-04 08:00:00,292.69812,0.68161875
2024-07-04 09:00:00,293.96497,0.6013889
2024-07-04 10:00:00,295.1123,0.54597723
2024-07-04 11:00:00,296.03674,0.50545913
2024-07-04 12:00:00,296.94885,0.46418428
2024-07-04 13:00:00,297.2296,0.4430011
2024-07-04 14:00:00,297.5869,0.4241078
2024-07-04 15:00:00,297.65698,0.41517454
2024-07-04 16:00:00,297.1598,0.42607033
2024-07-04 17:00:00,296.31598,0.48943326
2024-07-04 18:00:00,295.20673,0.5714694
2024-07-04 19:00:00,293.95435,0.62367177
2024-07-04 20:00:00,292.4934,0.7461009
2024-07-04 21:00:00,292.597,0.6952846
2024-07-04 22:00:00,292.63568,0.6794241
2024-07-04 23:00:00,291.88757,0.72747874
2024-07-05 00:00:00,290.3424,0.8146545
2024-07-05 01:00:00,288.62158,0.9042407
2024-07-05 02:00:00,287.83582,0.9358165
2024-07-05 03:00:00,287.13,0.96735203
2024-07-05 04:00:00,286.87488,0.9690033
2024-07-05 05:00:00,287.9431,0.9387736
2024-07-05 06:00:00,291.3274,0.8055581
2024-07-05 07:00:00,293.83948,0.61850476
2024-07-05 08:00:00,295.4358,0.5188389
2024-07-05 09:00:00,296.61682,0.48185474
2024-07-05 10:00:00,297.63208,0.46171772
2024-07-05 11:00:00,298.18457,0.45720702
2024-07-05 12:00:00,298.6521,0.45406094
2024-07-05 13:00:00,298.90125,0.4535944
2024-07-05 14:00:00,298.82507,0.463854
2024-07-05 15:00:00,298.25256,0.49787572
2024-07-05 16:00:00,297.40564,0.52992827
2024-07-05 17:00:00,296.53967,0.5576797
2024-07-05 18:00:00,295.5523,0.5954156
2024-07-05 19:00:00,294.18146,0.67990166
2024-07-05 20:00:00,293.24677,0.722138
2024-07-05 21:00:00,293.3131,0.66401297
2024-07-05 22:00:00,292.94275,0.68031454
2024-07-05 23:00:00,291.716,0.76259196
